image_path,target_text,tier,genre,split,reason
logos/9381.jpg,KORIHOR,mid,black,train,train
logos/21487.gif,EXORDIUM,mid,black,train,train
logos/59780.gif,MINISTRY,mid,rock,train,train
logos/101411.jpg,RAMMING SPEED,obscure,thrash,train,train
logos/7412.jpg,STEEL ASSASSIN,mid,heavy,train,train
logos/19130.jpg,PATHOGEN,mid,death,train,train
logos/314.png,ROTTING CHRIST,famous_ish,black,train,train
logos/1562.jpg,JUGGERNAUT,famous_ish,thrash,train,train
logos/7060.jpg,SUBLIRITUM,mid,black,train,train
logos/115117.jpg,P V D,obscure,black,train,train
logos/94780.gif,TIMOR ET TREMOR,obscure,black,train,train
logos/24760.jpg,SALVUS,mid,heavy,train,train
logos/96008.jpg,ERZEBET,obscure,black,train,train
logos/35732.jpg,ETERNAL,mid,death,train,train
logos/2517.jpg,OFFICIUM TRISTE,famous_ish,death,train,train
logos/87440.jpg,SOULSPELL,obscure,power,train,train
logos/33176.jpg,TOXIC BONKERS,mid,death,train,train
logos/5499.jpg,OCTINOMOS,famous_ish,black,train,train
logos/15607.jpg,AMMIT,mid,black,train,train
logos/25091.jpg,LISTERIA,mid,heavy,train,train
logos/1703.jpg,ORANGE GOBLIN,famous_ish,stoner,train,train
logos/10946.jpg,TROLLSKOGEN,mid,black,train,train
logos/40918.jpg,SPIRIT TRACE,mid,black,train,train
logos/11296.jpg,FLAMMEA,mid,thrash,train,train
logos/93943.jpg,KROKUS,obscure,heavy,train,train
logos/6974.jpg,SIEGFRIED,mid,power,train,train
logos/23320.jpg,STIMULANS,mid,heavy,train,train
logos/111719.jpg,DISORDER OF RAGE,obscure,death,train,train
logos/71729.png,SYMPTOMS,obscure,industrial,train,train
logos/4991.png,INTENSE,famous_ish,power,train,train
logos/79922.jpg,MORTUARIO,obscure,thrash,train,train
logos/2151.jpg,ANTROPOFAGUS,famous_ish,death,train,train
logos/33449.jpg,SERMONT,mid,death,train,train
logos/9263.jpg,FLAGELADOR,mid,thrash,train,train
logos/34344.jpg,SPIRITS BREEZE,mid,death,train,train
logos/3552.jpg,THUS DEFILED,famous_ish,black,train,train
logos/44598.jpg,BAAL,mid,black,train,train
logos/35034.png,DESOLATE,mid,death,train,train
logos/87100.jpg,OCTOBER FALLS,obscure,black,train,train
logos/52431.jpg,BESTIALIZED,mid,black,train,train
logos/14084.jpg,NECROPHILE,mid,death,train,train
logos/1957.jpg,KILLING ADDICTION,famous_ish,death,train,train
logos/38408.png,NIGHTBRINGER,mid,black,train,train
logos/347.jpg,SECT OF EXECRATION,famous_ish,death,train,train
logos/47484.jpg,PANYCHIDA,mid,pagan,train,train
logos/5953.jpg,PATRICK RONDAT,famous_ish,neo,train,train
logos/4375.jpg,PLASMA,famous_ish,death,train,train
logos/5222.jpg,SKEPTICISM,famous_ish,doom,train,train
logos/3221.jpg,BROKEN HOPE,famous_ish,death,train,train
logos/36355.png,IMPERIUM DEKADENZ,mid,black,train,train
logos/1450.jpg,HITTMAN,famous_ish,heavy,train,train
logos/5396.jpg,INSANITY REIGNS SUPREME,famous_ish,death,train,train
logos/122133.jpg,NOUMENO,obscure,progressive,train,train
logos/17634.jpg,MESSENGER,mid,heavy,train,train
logos/756.gif,OSTROGOTH,famous_ish,heavy,train,train
logos/15297.jpg,BLOODLINE,mid,black,train,train
logos/91133.jpg,VISCERAL CARNAGE,obscure,death,train,train
logos/33148.jpg,LINGCHI,mid,death,train,train
logos/46617.png,MIDNIGHT,mid,black,train,train
logos/142.jpg,HELSTAR,famous_ish,power,train,train
logos/112620.jpg,BLINDADO,obscure,heavy,train,train
logos/11090.jpg,BARAD DUR,mid,black,train,train
logos/702.jpg,KALMAH,famous_ish,death,train,train
logos/75285.jpg,ATLANTEAN KODEX,obscure,heavy,train,train
logos/67621.jpg,IMPERIO NOCTURNO,obscure,black,train,train
logos/30152.png,WAR FOR WAR,mid,black,train,train
logos/31457.jpg,VELOCET,mid,thrash,train,train
logos/15600.jpg,ISTAPP,mid,black,train,train
logos/73799.jpg,LIKLUKT,obscure,death,train,train
logos/7854.jpg,ASTIMI,mid,death,train,train
logos/68571.jpg,SEPTRION,obscure,death,train,train
logos/76948.gif,BRAVERIDE,obscure,heavy,train,train
logos/22106.png,SCARAB,mid,nwobhm,train,train
logos/2039.jpg,CONCERTO MOON,famous_ish,power,train,train
logos/13072.jpg,SOTURNUS,mid,death,train,train
logos/1764.jpg,TALON,famous_ish,heavy,train,train
logos/28494.jpg,ARADIA,mid,black,train,train
logos/21775.jpg,GRIND INC,mid,death,train,train
logos/102350.jpg,EXCREMENT,obscure,death,train,train
logos/38179.jpg,SAM KAZEROONI,mid,progressive,train,train
logos/20025.jpg,SLEEPING VILLAGE,mid,black,train,train
logos/48609.gif,VENEREAL MESSIAH,mid,grind,train,train
logos/40069.jpg,NIHILISTIKRYPT,mid,death,train,train
logos/20989.jpg,VAMPIRE MOOOSE,mid,groove,train,train
logos/44494.png,GOROD,mid,death,train,train
logos/28155.gif,SARPANITUM,mid,death,train,train
logos/4748.gif,AXENSTAR,famous_ish,power,train,train
logos/1720.jpg,SHAMAN,famous_ish,power,train,train
logos/71207.jpg,MOONLOOP,obscure,death,train,train
logos/105280.png,ATTERO,obscure,thrash,train,train
logos/98151.jpg,JOHN MACALUSO UNION RADIO,obscure,progressive,train,train
logos/128648.jpg,MEDOUSA,obscure,death,train,train
logos/58059.jpg,STONEDIRT,mid,thrash,train,train
logos/343.jpg,SANCTUARY,famous_ish,thrash,train,train
logos/51864.jpg,ARACHNID,mid,thrash,train,train
logos/9375.jpg,BELICA,mid,power,train,train
logos/76845.gif,CONTROL HUMAN DELETE,obscure,black,train,train
logos/20135.jpg,WILDES HEER,mid,black,train,train
logos/73973.jpg,VIZIR,obscure,death,train,train
logos/123631.jpg,CRUCIFYRE,obscure,death,train,train
logos/5389.jpg,IMPERIOUS MALEVOLENCE,famous_ish,death,train,train
logos/39034.jpg,CANCERBERO,mid,death,train,train
logos/64675.jpg,KENOMA,mid,sludge,train,train
logos/7746.jpg,SORGHEGARD,mid,black,train,train
logos/87541.jpg,FACING THE SWARM THOUGHT,obscure,death,train,train
logos/71840.jpg,DEUS INVICTUS,obscure,death,train,train
logos/122813.jpg,MOURNERS LAMENT,obscure,death,train,train
logos/24453.jpg,THRUDVANGAR,mid,black,train,train
logos/53818.jpg,CROWHAVEN,mid,heavy,train,train
logos/16437.jpg,RIVERSIDE,mid,progressive,train,train
logos/984.jpg,MANTICORA,famous_ish,power,train,train
logos/2843.jpg,SALACIOUS GODS,famous_ish,black,train,train
logos/70695.jpg,GEXEROTT,obscure,black,train,train
logos/16011.jpg,EYECONOCLAST,mid,death,train,train
logos/5980.jpg,CORAM LETHE,famous_ish,death,train,train
logos/4278.jpg,DEVILRY,famous_ish,death,train,train
logos/30963.jpg,ORNE,mid,progressive,train,train
logos/6956.jpg,CRIMSON MASSACRE,mid,death,train,train
logos/26428.jpg,MASSIVE ASSAULT,mid,death,train,train
logos/28044.jpg,HELLGOAT,mid,black,train,train
logos/3348.jpg,ADUMUS,famous_ish,black,train,train
logos/34013.jpg,TORBEN ENEVOLDSEN,mid,heavy,train,train
logos/87034.jpg,BURDEN OF LIFE,obscure,death,train,train
logos/106823.jpg,NATIONAL SUICIDE,obscure,thrash,train,train
logos/39981.jpg,SOLA SVARTNAR,mid,black,train,train
logos/1394.jpg,VISION DIVINE,famous_ish,power,train,train
logos/11623.jpg,REQUIEM,mid,death,train,train
logos/2753.jpg,HEIMDALL,famous_ish,power,train,train
logos/49642.jpg,SKOGEN,mid,black,train,train
logos/126369.jpg,TRANENDAL,obscure,black,train,train
logos/93043.jpg,MOLOTOV SOLUTION,obscure,death,train,train
logos/9962.jpg,ATHANATOR,mid,death,train,train
logos/11449.jpg,MIRZADEH,mid,black,train,train
logos/15370.jpg,ATTAXE,mid,heavy,train,train
logos/11439.jpg,MALIGNANCE,mid,black,train,train
logos/3770.gif,NORTHWINDS,famous_ish,progressive,train,train
logos/14662.jpg,INFERNAL ANGELS,mid,black,train,train
logos/8278.jpg,DIMENSION FH,mid,industrial,train,train
logos/24349.jpg,NEUROPATHIA,mid,death,train,train
logos/67636.jpg,KRIEGSGOTT,obscure,black,train,train
logos/57802.jpg,NECROPSIS,mid,death,train,train
logos/66761.jpg,HEADCRASHER,obscure,thrash,train,train
logos/12739.jpg,COBALT,mid,black,train,train
logos/46483.png,REX MUNDI,mid,black,train,train
logos/121188.jpg,NIMPHAION,obscure,death,train,train
logos/124800.jpg,MECALIMB,obscure,death,train,train
logos/17616.jpg,MORDHELL,mid,black,train,train
logos/108756.jpg,SCYTHE,obscure,death,train,train
logos/1464.jpg,JAGUAR,famous_ish,nwobhm,train,train
logos/66202.gif,REPULSIVE DISSECTION,obscure,death,train,train
logos/38444.jpg,EPYDEMYC,mid,death,train,train
logos/2031.gif,HUMAN FORTRESS,famous_ish,power,train,train
logos/56384.jpg,IRATE ARCHITECT,mid,death,train,train
logos/21833.jpg,MORBUS,mid,death,train,train
logos/5892.jpg,EVOHE,famous_ish,black,train,train
logos/1606.jpg,PYRACANDA,famous_ish,thrash,train,train
logos/86445.jpg,COMMANDO,obscure,thrash,train,train
logos/14523.png,VOIDD,mid,death,train,train
logos/55436.jpg,CADAVEROUS INCARNATE,mid,death,train,train
logos/115145.jpg,DECAYING PURITY,obscure,death,train,train
logos/9245.jpg,MANDRAGORA,mid,death,train,train
logos/22197.jpg,STARGATE,mid,power,train,train
logos/94062.jpg,SATANIZE,obscure,black,train,train
logos/91523.jpg,THE SENSELESS,obscure,death,train,train
logos/61203.jpg,SAGROS,mid,thrash,train,train
logos/109616.jpg,CALL OF CHARON,obscure,death,train,train
logos/78554.jpg,DIADEMA,obscure,thrash,train,train
logos/21932.gif,OCONNOR,mid,heavy,train,train
logos/5859.jpg,TORTURER,mid,death,train,train
logos/26148.jpg,KARL SANDERS,mid,ambient,train,train
logos/7675.jpg,ENTHRAL,mid,black,train,train
logos/101074.jpg,THE LEAD,obscure,thrash,train,train
logos/16697.jpg,GOLL,mid,black,train,train
logos/98439.gif,ZAR,obscure,heavy,train,train
logos/58722.jpg,FAETHON,mid,black,train,train
logos/1092.jpg,JOYLESS,famous_ish,black,train,train
logos/37348.jpg,EXCALIBUR,mid,heavy,train,train
logos/34110.jpg,FETAL DECAY,mid,death,train,train
logos/42946.jpg,BLUSTERY CAVEAT,mid,death,train,train
logos/2524.jpg,WITCHBLADE,famous_ish,power,train,train
logos/11472.jpg,KAYO DOT,mid,progressive,train,train
logos/9965.jpg,CALVARIA,mid,death,train,train
logos/2988.jpg,ENGORGED,famous_ish,death,train,train
logos/7871.jpg,STRANA OFFICINA,mid,heavy,train,train
logos/9241.jpg,MISTWEAVER,mid,death,train,train
logos/26962.png,AZMAVETH,mid,death,train,train
logos/22912.jpg,EXTERMINANCE,mid,death,train,train
logos/2216.jpg,DEFILED,famous_ish,death,train,train
logos/128.png,VENOM,famous_ish,black,train,train
logos/52212.jpg,SPIDER KICKERS,mid,death,train,train
logos/3540.jpg,SATURNUS,famous_ish,death,train,train
logos/42250.jpg,PUTRID RESURRECTION,mid,death,train,train
logos/77203.jpg,MADAM X,obscure,heavy,train,train
logos/48767.jpg,THE ETERNAL PAIN,mid,black,train,train
logos/56757.jpg,KRV,mid,black,train,train
logos/12359.jpg,BOMBARDER,mid,thrash,train,train
logos/5906.jpg,SORCERER,famous_ish,doom,train,train
logos/82921.jpg,MORDAZ,obscure,heavy,train,train
logos/10658.jpg,AVULSION,mid,death,train,train
logos/71078.jpg,ATROCIA,obscure,death,train,train
logos/8132.jpg,HABORYM,mid,black,train,train
logos/18775.jpg,CRONOS,mid,thrash,train,train
logos/5242.jpg,EVIL,famous_ish,heavy,train,train
logos/14079.jpg,BARBAROS,mid,black,train,train
logos/82444.jpg,THIS ENDING,obscure,death,train,train
logos/87.jpg,WAYLANDER,famous_ish,folk,train,train
logos/66394.jpg,STRYCTNYNE,obscure,heavy,train,train
logos/15115.jpg,DEATHRUNE,mid,death,train,train
logos/124784.jpg,DAVID READMAN,obscure,heavy,train,train
logos/125732.gif,MEDEIA,obscure,death,train,train
logos/4156.jpg,SKYLINER,famous_ish,heavy,train,train
logos/38072.jpg,CINIS,mid,death,train,train
logos/33513.jpg,ARGOS,mid,heavy,train,train
logos/18489.jpg,INFINITY,mid,black,train,train
logos/258.png,KRABATHOR,famous_ish,death,train,train
logos/123801.png,LOS INDIOS,obscure,heavy,train,train
logos/25302.jpg,RELLIK,mid,thrash,train,train
logos/16186.jpg,PUTREFY,mid,death,train,train
logos/19573.jpg,ANKRISMAH,mid,black,train,train
logos/78433.jpg,ROADSIDE BURIAL,obscure,death,train,train
logos/28254.jpg,POST LIFE DISORDER,mid,death,train,train
logos/3583.jpg,IMPIETY,famous_ish,death,train,train
logos/50893.jpg,CEASE OF BREEDING,mid,death,train,train
logos/90369.jpeg,WINTARNAHT,obscure,black,train,train
logos/17088.jpg,URSKUMUG,mid,black,train,train
logos/14643.jpg,BRIARGH,mid,black,train,train
logos/66938.jpg,VON BRANDEN,obscure,black,train,train
logos/32048.gif,PERTNESS,mid,power,train,train
logos/6178.jpg,STIGMATIC CHORUS,famous_ish,black,train,train
logos/1256.jpg,COFFIN TEXTS,famous_ish,death,train,train
logos/84655.png,DYSTOPIA,obscure,black,train,train
logos/121134.jpg,PAGAN THRONE,obscure,black,train,train
logos/20580.jpg,SQUAD,mid,thrash,train,train
logos/27665.png,ABSENTIA LUNAE,mid,black,train,train
logos/9217.jpg,ANABANTA,mid,gothic,train,train
logos/17053.jpg,NYSEIUS,mid,black,train,train
logos/3300.gif,CHRIST DENIED,famous_ish,death,train,train
logos/30564.jpg,DEFEAT,mid,black,train,train
logos/6310.png,BEHEXEN,famous_ish,black,train,train
logos/13283.png,DETEST,obscure,black,train,train
logos/123313.jpg,KNOKKELKLANG,obscure,black,train,train
logos/35777.png,APRIL MORNING,mid,death,train,train
logos/11012.png,FILII NIGRANTIUM INFERNALIUM,mid,black,train,train
logos/6172.jpg,GUNFIRE,famous_ish,power,train,train
logos/53047.jpg,DAWNRIDER,mid,doom,train,train
logos/51033.jpg,EMPHERIS,mid,death,train,train
logos/17232.jpg,EXCALION,mid,power,train,train
logos/31571.jpg,SARCOMA,mid,death,train,train
logos/22758.gif,AGNOSIA,mid,progressive,train,train
logos/58200.jpg,WINGS OF WAR,mid,black,train,train
logos/86057.jpg,GRAVITON,obscure,death,train,train
logos/51951.jpg,BOSQUE,mid,doom,train,train
logos/102181.jpg,GRAVEMOON,obscure,black,train,train
logos/555.jpg,KRUGER,famous_ish,death,train,train
logos/15042.jpg,MYRKWID,mid,black,train,train
logos/100645.png,EPITAPH,obscure,doom,train,train
logos/2362.jpg,DUKE,famous_ish,power,train,train
logos/104602.jpg,HOLOCAUST,obscure,black,train,train
logos/68353.jpg,GROND,obscure,death,train,train
logos/14438.gif,ITHDABQUTH QLIPHOTH,mid,black,train,train
logos/10669.jpg,INNER HELVETE,mid,black,train,train
logos/17823.jpg,CROWN OF WORMS,mid,black,train,train
logos/21250.jpg,OBTRUNCATION,mid,death,train,train
logos/36201.jpg,MONARCH,mid,doom,train,train
logos/53362.jpg,TAIFA,mid,heavy,train,train
logos/2562.jpg,LYCANTHIA,famous_ish,death,train,train
logos/4009.jpg,HYADES,famous_ish,thrash,train,train
logos/37670.gif,GJALLARHORN,obscure,black,train,train
logos/29198.png,LOSS,mid,death,train,train
logos/111438.jpg,ELEKTRADRIVE,obscure,heavy,train,train
logos/12249.jpg,EARTHRIDE,mid,doom,train,train
logos/7340.jpg,SELBSTMORD,mid,black,train,train
logos/13051.jpg,CLAWN,mid,death,train,train
logos/112229.png,BLASART,obscure,black,train,train
logos/33287.gif,STINKING LIZAVETA,mid,doom,train,train
logos/13601.jpg,WITCHES SABBATH,mid,death,train,train
logos/1613.jpg,STILLBORN,mid,death,train,train
logos/38552.png,PACTUM,mid,black,train,train
logos/14187.jpg,MEDIEVIL,mid,black,train,train
logos/60988.jpg,DIVINE PUSTULENCE,mid,death,train,train
logos/78522.jpg,E D I E H,obscure,black,train,train
logos/115663.jpg,MACROFAGO,obscure,death,train,train
logos/1355.jpg,DYSRHYTHMIA,famous_ish,progressive,train,train
logos/81971.jpg,WINTERS,obscure,doom,train,train
logos/17280.jpg,UMBRACULUM FUNEBRIS,mid,black,train,train
logos/19907.jpg,MORD,mid,black,train,train
logos/9338.jpg,HUMAN MASTICATION,mid,death,train,train
logos/61119.jpg,REXOR,mid,black,train,train
logos/5804.png,ONKEL TOM ANGELRIPPER,famous_ish,thrash,train,train
logos/53071.jpg,DEVILISH IMPRESSIONS,mid,death,train,train
logos/6857.jpg,HEGEMON,mid,black,train,train
logos/15252.png,HOLDER,mid,death,train,train
logos/25779.jpg,MUSSORGSKI,mid,black,train,train
logos/108984.gif,INSULTOR,obscure,black,train,train
logos/8624.jpg,BAKED BOMB,mid,death,train,train
logos/33309.jpg,TEARS OF MARTYR,mid,gothic,train,train
logos/5487.jpg,FINNUGOR,famous_ish,black,train,train
logos/88584.jpg,IGNIVOMOUS,obscure,death,train,train
logos/7001.jpg,HELLOISE,mid,power,train,train
logos/1321.jpg,F K U,famous_ish,thrash,train,train
logos/33950.jpg,PRESIDENT EVIL,mid,thrash,train,train
logos/43474.jpg,GOREPOFLESH,mid,death,train,train
logos/6990.jpg,CLAYMORE,mid,death,train,train
logos/5661.jpg,SOLUTION,famous_ish,groove,train,train
logos/7485.jpg,WILL O WISP,mid,death,train,train
logos/14327.jpg,MAGIC KINGDOM,mid,power,train,train
logos/15555.gif,MONUMENTUM,mid,doom,train,train
logos/7697.png,TOTENMOND,mid,death,train,train
logos/11721.jpg,PERDITION HEARSE,mid,black,train,train
logos/20905.jpg,UTUK XUL,mid,black,train,train
logos/117824.jpg,GORE SUFFERING,obscure,death,train,train
logos/116500.jpg,GNOMA,obscure,death,train,train
logos/18699.jpg,ANOTHER LIFE,mid,progressive,train,train
logos/29836.png,MEGATON,mid,heavy,train,train
logos/454.jpg,HOUWITSER,famous_ish,death,train,train
logos/98248.jpg,EDGE OF FOREVER,obscure,heavy,train,train
logos/20398.jpg,UNHOLY FLAMES,mid,black,train,train
logos/9431.gif,MENTAL DEMISE,mid,death,train,train
logos/2441.jpg,CARNAL DIAFRAGMA,famous_ish,grind,train,train
logos/120125.jpg,BISON,obscure,sludge,train,train
logos/119585.jpg,KRAKEN DUUMVIRATE,obscure,black,train,train
logos/15325.jpg,WILL OF THE ANCIENTS,mid,black,train,train
logos/29195.jpg,CELLADOR,mid,power,train,train
logos/64159.jpg,MENTAL APRAXIA,mid,death,train,train
logos/26688.png,EDEN WEINT IM GRAB,mid,gothic,train,train
logos/14512.jpg,KHALLICE,mid,progressive,train,train
logos/2282.jpg,THUNDERSTONE,famous_ish,power,train,train
logos/33985.jpg,SINISTHRA,mid,gothic,train,train
logos/1896.jpg,TYSONDOG,famous_ish,heavy,train,train
logos/2727.gif,NIGHTMARE,famous_ish,heavy,train,train
logos/6378.jpg,ARMORY,famous_ish,power,train,train
logos/116957.jpg,SAINT DEAMON,obscure,power,train,train
logos/27421.jpg,BOOK OF REFLECTIONS,mid,power,train,train
logos/20558.jpg,BLAKAGIR,mid,black,train,train
logos/2443.png,LAKE OF TEARS,famous_ish,progressive,train,train
logos/17587.png,DARKMOON WARRIOR,mid,black,train,train
logos/64142.jpg,WAXEN,mid,black,train,train
logos/4232.jpg,XIBALBA ITZAES,famous_ish,black,train,train
logos/70034.jpg,WINTERS VERGE,obscure,power,train,train
logos/5218.jpg,NECROMASS,famous_ish,black,train,train
logos/108941.jpg,BAPHOMENUM,obscure,black,train,train
logos/88840.jpg,FREITOD,obscure,black,train,train
logos/988.jpg,CLANDESTINE BLAZE,famous_ish,black,train,train
logos/1618.jpg,SKYLARK,famous_ish,power,train,train
logos/412.jpg,AGATHODAIMON,famous_ish,black,train,train
logos/25197.jpg,HORN OF VALERE,mid,black,train,train
logos/26385.jpg,DISCHARGE,mid,thrash,train,train
logos/4829.jpg,UNGOD,famous_ish,black,train,train
logos/107770.jpg,ANGREPP,obscure,black,train,train
logos/759.jpg,WOLF,famous_ish,heavy,train,train
logos/112866.gif,INVIDIOSUS,obscure,death,train,train
logos/20884.jpg,ORATEGOD,mid,death,train,train
logos/2832.jpg,MESSIAHS KISS,famous_ish,heavy,train,train
logos/125205.jpg,BLIND SECRECY,obscure,progressive,train,train
logos/2547.gif,ELIXIR,famous_ish,heavy,train,train
logos/12527.jpg,LUBRICANT,mid,death,train,train
logos/73216.jpg,DESECRATE,obscure,death,train,train
logos/118444.jpg,OIL CARTER,obscure,thrash,train,train
logos/61583.jpg,UZIAS,mid,death,train,train
logos/115838.jpg,THYRIEN,obscure,death,train,train
logos/105134.jpg,OMISION,obscure,death,train,train
logos/15473.jpg,FIREBALL MINISTRY,mid,rock,train,train
logos/5225.gif,OLEMUS,famous_ish,death,train,train
logos/21348.jpg,KALTETOD,mid,black,train,train
logos/39734.jpg,DRAKHER,mid,heavy,train,train
logos/105590.jpg,TRAGEDIENS TRONE,obscure,black,train,train
logos/9746.jpg,HEULEND HORN,mid,black,train,train
logos/123774.png,GOATSIGNAL,obscure,black,train,train
logos/23712.jpg,NECRONOMICON BEAST,mid,black,train,train
logos/86686.jpg,ANDRAMELECH,obscure,death,train,train
logos/10001.jpg,JACK THE RIPPER,mid,power,train,train
logos/103709.jpg,DE PROFUNDIS,obscure,death,train,train
logos/90051.jpg,VOLUNTARIA,obscure,black,train,train
logos/80193.png,MIDWYNTER,obscure,black,train,train
logos/7722.jpg,NORTT,mid,black,train,train
logos/16965.jpg,VITALIJ KUPRIJ,mid,progressive,train,train
logos/58006.jpg,HOLOCAUST,obscure,black,train,train
logos/14562.jpg,EXSECROR VECORDIA,mid,gothic,train,train
logos/3370.gif,PAGANIZER,famous_ish,death,train,train
logos/1282.png,ABIGAIL,famous_ish,black,train,train
logos/95226.jpg,CYPHER SEER,obscure,heavy,train,train
logos/78752.jpg,APOSTLE OF SOLITUDE,obscure,doom,train,train
logos/15857.jpg,ADOR DORATH,mid,black,train,train
logos/41547.jpg,VIOLATE,mid,death,train,train
logos/5708.jpg,CEREMONIAL CASTINGS,famous_ish,death,train,train
logos/37568.jpg,HELLDRUNK,mid,thrash,train,train
logos/19701.jpg,ALCEST,mid,black,train,train
logos/27891.gif,NARSAMUM,mid,death,train,train
logos/2435.jpg,CICATRIX,famous_ish,death,train,train
logos/6227.jpg,RECUEIL MORBIDE,famous_ish,death,train,train
logos/1234.jpg,OSSIAN,famous_ish,heavy,train,train
logos/25884.jpg,BLIZZARD,mid,black,train,train
logos/100422.png,R U S T,obscure,heavy,train,train
logos/109227.jpg,BATTALION,obscure,heavy,train,train
logos/12322.jpg,WAR,mid,black,train,train
logos/7408.jpg,SAVAGE THRUST,mid,thrash,train,train
logos/8301.jpg,HARKONIN,mid,black,train,train
logos/93741.jpg,NEBELKRAHE,obscure,black,train,train
logos/1286.gif,THE ACCUSED,famous_ish,thrash,train,train
logos/6518.jpg,EMPIRE,famous_ish,heavy,train,train
logos/900.jpg,RAGE,famous_ish,heavy,train,train
logos/65307.jpg,MASOCHIST,mid,death,train,train
logos/30970.jpg,HAMKA,mid,power,train,train
logos/63316.jpg,SAD,mid,black,train,train
logos/17980.gif,SCORNGRAIN,mid,thrash,train,train
logos/16817.jpg,LUA NEGRA,mid,black,train,train
logos/52016.png,MISTUR,mid,black,train,train
logos/7921.jpg,BRAIN DEAD,mid,death,train,train
logos/1511.jpg,POVERTYS NO CRIME,famous_ish,progressive,train,train
logos/52135.jpg,SIN OF GOD,mid,death,train,train
logos/437.jpg,OBLIVEON,famous_ish,death,train,train
logos/12481.jpg,UGRA KARMA,mid,death,train,train
logos/19930.gif,FAITH,mid,doom,train,train
logos/8785.jpg,STORMRIDER,mid,heavy,train,train
logos/84741.jpeg,BLOODTHIRSTY,obscure,death,train,train
logos/87698.jpg,ENTHROPE,obscure,death,train,train
logos/102966.jpg,UNCONSECRATED,obscure,death,train,train
logos/75223.jpg,THRONUM VRONDOR,obscure,black,train,train
logos/85536.png,RIXILER,obscure,death,train,train
logos/48614.jpg,REANIMATOR,mid,thrash,train,train
logos/86294.gif,CONTINUUM,obscure,progressive,train,train
logos/11867.jpg,KING,obscure,death,train,train
logos/109595.jpg,UMORAL,obscure,black,train,train
logos/48030.gif,APOSTATE,mid,death,train,train
logos/13213.jpg,PRION,mid,death,train,train
logos/95215.jpg,DEATHCULT,obscure,black,train,train
logos/1129.jpg,RAVEN,famous_ish,speed,train,train
logos/13228.jpg,LOU CYFER,mid,death,train,train
logos/3742.jpg,PSICORRAGIA,famous_ish,death,train,train
logos/5385.gif,SUMMON,famous_ish,death,train,train
logos/60243.jpg,VITAM ET MORTEM,mid,death,train,train
logos/37378.jpg,DESERT,mid,power,train,train
logos/117318.jpg,DIE ENTWEIHUNG,obscure,black,train,train
logos/3668.jpg,END MY SORROW,famous_ish,doom,train,train
logos/120757.jpg,DISSEKTOR,obscure,death,train,train
logos/90881.jpg,DEUS OTIOSUS,obscure,death,train,train
logos/18930.jpg,WINTERHORDE,mid,black,train,train
logos/75865.gif,EMBERS,obscure,death,train,train
logos/9859.jpg,MORTAGE,mid,thrash,train,train
logos/32408.png,EMBALMED,mid,death,train,train
logos/7031.jpg,VEMOD,mid,black,train,train
logos/8351.jpg,MIRKVID,mid,black,train,train
logos/77308.jpg,URLOG,obscure,black,train,train
logos/45462.jpg,AXUSS,mid,death,train,train
logos/106788.jpg,WARWULF,obscure,black,train,train
logos/5860.png,UNDERCROFT,famous_ish,death,train,train
logos/20768.jpg,ULTOR,mid,black,train,train
logos/59377.gif,THE SATANS SCOURGE,mid,death,train,train
logos/36564.png,NORDGLANZ,mid,black,train,train
logos/5567.jpg,DOMINUS XUL,famous_ish,death,train,train
logos/1067.png,SIX FEET UNDER,famous_ish,death,train,train
logos/53290.gif,THE VERY END,mid,groove,train,train
logos/34104.gif,INNOMINANDUM,mid,death,train,train
logos/83003.jpg,HUNTERS MOON,obscure,black,train,train
logos/456.jpg,RUNEMAGICK,famous_ish,death,train,train
logos/1249.jpg,FREDRIK THORDENDALS SPECIAL DEFECTS,famous_ish,experimental,train,train
logos/4244.gif,WORSHIP,famous_ish,doom,train,train
logos/2388.jpg,INJECTED SUFFERAGE,famous_ish,death,train,train
logos/37164.jpg,THE LIQUESCENT HORROR,mid,doom,train,train
logos/127044.gif,EDENS WAY,obscure,heavy,train,train
logos/2336.jpg,CELESTIAL SEASON,famous_ish,death,train,train
logos/30945.jpg,MISANTROPICAL PAINFOREST,mid,black,train,train
logos/6372.jpg,WARFARE,famous_ish,speed,train,train
logos/1381.jpg,MR BUNGLE,famous_ish,death,train,train
logos/53336.jpg,MICTLAN,mid,black,train,train
logos/18938.jpg,WITCHCRAFT,mid,thrash,train,train
logos/535.jpg,TANKARD,famous_ish,thrash,train,train
logos/45053.jpg,EPITAPHIUM,mid,black,train,train
logos/16231.gif,ARKANGEL,mid,thrash,train,train
logos/31277.jpg,IVORY,mid,power,train,train
logos/104653.jpg,CURSED RUIN,obscure,black,train,train
logos/1952.jpg,BELPHEGOR,famous_ish,death,train,train
logos/2186.jpg,BIRDFLESH,famous_ish,grind,train,train
logos/14195.jpg,VELD,mid,death,train,train
logos/32599.jpg,AD ASTRA,mid,black,train,train
logos/42461.gif,SORGNATT,mid,black,train,train
logos/95565.jpg,HEEL,obscure,heavy,train,train
logos/64967.jpg,KARTIKEYA,mid,death,train,train
logos/14216.jpg,UNBLESSED,mid,death,train,train
logos/102478.jpg,ELAN,obscure,black,train,train
logos/7565.jpg,BLOKE,mid,heavy,train,train
logos/60204.jpg,RED CIRCUIT,mid,progressive,train,train
