image_path,target_text
logos/55315.jpg,PHANEROSIS
logos/40107.jpg,OF HUMAN BONDAGE
logos/303.jpg,OBSCENITY
logos/2546.jpg,DRAGON
logos/25749.jpg,OSCURIDAD
logos/79903.gif,ATHEISTC
logos/41682.jpg,OUR SURVIVAL DEPENDS ON US
logos/74936.jpg,HOLLOW HAZE
logos/6686.jpg,ABYSMAL GRIEF
logos/62980.jpg,HORDA
logos/2737.jpg,A R G
logos/14559.png,ENOCH
logos/5617.gif,BUD TRIBE
logos/1156.jpg,CASTRUM
logos/8353.jpg,HEROD
logos/96719.png,EVISCERATED
logos/22118.jpg,SONS OF FENRIS
logos/341.jpg,SATYRICON
logos/64071.jpg,EIBON LA FURIES
logos/102269.jpg,EMPATIC
logos/3247.jpg,SVARTSYN
logos/52523.png,EVIL ENTOURAGE
logos/23117.jpg,WELTBRAND
logos/59826.gif,DUSKEN
logos/94450.jpg,KINGDOM
logos/776.jpg,NO RETURN
logos/389.jpg,LIQUID TENSION EXPERIMENT
logos/3598.jpg,IMPURITY
logos/8399.jpg,LETHAL
logos/688.jpg,ABHORRENCE
logos/46275.jpg,SACRARIO
logos/2057.jpg,GOATSNAKE
logos/8061.jpg,PURIFY
logos/63149.jpg,EILERA
logos/60496.png,IHSAHN
logos/82928.jpg,APOSTLES OF PERVERSION
logos/746.png,XENTRIX
logos/35652.jpg,SVART HAT
logos/43672.jpg,MORBID SIN
logos/13281.png,ANGELUS APATRIDA
logos/47085.png,LADY MACBETH
logos/1022.jpg,TERRORIZER
logos/108643.jpg,ROAD TO RUIN
logos/33479.jpg,DESILLUSION
logos/5094.jpg,NATRON
logos/2345.gif,EMPYRIUM
logos/93031.jpg,CREMATED
logos/3700.jpg,EXPLODING ZOMBIES
logos/14136.jpg,PSILOCYBE LARVAE
logos/125902.jpg,F A M A S
logos/57664.jpg,CAILLECH
logos/8099.jpg,DESTINITY
logos/2760.jpg,CRYPT OF KERBEROS
logos/1348.jpg,ROTOR
logos/2807.jpg,SAURON
logos/4571.jpg,BAPTISM
logos/1403.jpg,VINTERLAND
logos/55319.jpg,VOODOMA
logos/21944.gif,ARDITI
logos/1628.jpg,GLACIER
logos/16623.jpg,ARBITRATOR
logos/17922.jpg,SPHERE
logos/76382.jpg,AEGRUS
logos/18572.jpg,LUXURIA DE LILLITH
logos/26766.jpg,SAEKO
logos/29217.jpg,EVIL EMPEROR
logos/16252.png,UNCERTAINTY PRINCIPLE
logos/442.jpg,PENTACLE
logos/98277.jpg,CATHARSIS NOCTURNA
logos/19932.jpg,HACAVITZ
logos/103543.jpg,MALODOROUS
logos/3847.jpg,DEHYDRATED
logos/16928.jpg,WODULF
logos/11739.jpg,NORDAFROST
logos/8216.jpg,REIGN OF EREBUS
logos/4520.png,HEAVENWOOD
logos/126830.jpg,CARLOS OSNAYA
logos/12066.jpg,BREIZH OCCULT
logos/28550.jpg,STRESS
logos/914.png,POSSESSED
logos/78498.jpg,OCTOPUS
logos/109234.jpg,BLOODJINN
logos/126573.jpg,AWAKE THE SUFFERING
logos/122243.jpg,GANZIR
logos/6716.jpg,EPICA
logos/118675.jpg,SANCTUS DAEMONEON
logos/4567.gif,SUFFERAGE
logos/6731.gif,EMBALMING THEATRE
logos/73883.jpg,UNGERN
logos/7369.gif,ATOLL NERAT
logos/20290.jpg,DOM DRACUL
logos/11276.jpg,S C A L P
logos/4626.jpg,DEAD
logos/127711.png,SECT
logos/121265.jpg,RITUALIZATION
logos/922.gif,AETERNUS
logos/948.gif,VERMETH
logos/10181.jpg,EERINESS
logos/44154.jpg,SAHON
logos/4612.jpg,CRUCIFIER
logos/28140.jpg,MORGART
logos/36177.jpg,DISMORTAL
logos/113259.gif,WRATH OF DESPOT
logos/6772.jpg,RESURRECTED
logos/19373.jpg,FRANGAR
logos/121344.jpg,RAVEN THRONE
logos/126723.jpg,GRIFFEN
logos/44720.gif,SATANICA
logos/44875.jpg,EXELSUS DIABOLI
logos/463.jpg,SACROSANCT
logos/12396.png,MARTYRIUM
logos/79181.jpg,AURA HIEMIS
logos/58390.jpg,MELENCOLIA ESTATICA
logos/114515.jpg,IMPETUOSO DESDEM
logos/45511.jpg,LIE IN RUINS
logos/77566.jpg,GOAT TERRORISM
logos/27799.jpg,ARISTAEUS
logos/10313.jpg,GREAT AMERICAN DESERT
logos/247.jpg,CARNAL FORGE
logos/32328.jpg,VASSAFOR
logos/17497.jpg,MAGAN
logos/10581.jpg,FRONT BEAST
logos/50843.jpg,GIANLUCA FERRO
logos/25349.jpg,UNTERWALD
logos/101157.jpg,LANDMINE MARATHON
logos/108081.png,ALARION
logos/125614.jpg,CARLOS LICHMAN
logos/105543.jpg,WITHERSHIN
logos/2602.jpg,KREYSON
logos/17131.jpg,RUSTY COOLEY
logos/98535.jpg,JITTERBUG
logos/6150.png,EWIGKEIT
logos/61474.jpg,SKYDANCER
logos/11174.jpg,HAR SHATAN
logos/26830.jpg,AT RADOGOSTS GATES
logos/9381.jpg,KORIHOR
logos/21487.gif,EXORDIUM
logos/59780.gif,MINISTRY
logos/101411.jpg,RAMMING SPEED
logos/7412.jpg,STEEL ASSASSIN
logos/19130.jpg,PATHOGEN
logos/314.png,ROTTING CHRIST
logos/1562.jpg,JUGGERNAUT
logos/7060.jpg,SUBLIRITUM
logos/115117.jpg,P V D
logos/94780.gif,TIMOR ET TREMOR
logos/24760.jpg,SALVUS
logos/96008.jpg,ERZEBET
logos/35732.jpg,ETERNAL
logos/2517.jpg,OFFICIUM TRISTE
logos/87440.jpg,SOULSPELL
logos/33176.jpg,TOXIC BONKERS
logos/5499.jpg,OCTINOMOS
logos/15607.jpg,AMMIT
logos/25091.jpg,LISTERIA
logos/1703.jpg,ORANGE GOBLIN
logos/10946.jpg,TROLLSKOGEN
logos/40918.jpg,SPIRIT TRACE
logos/11296.jpg,FLAMMEA
logos/93943.jpg,KROKUS
logos/6974.jpg,SIEGFRIED
logos/23320.jpg,STIMULANS
logos/111719.jpg,DISORDER OF RAGE
logos/71729.png,SYMPTOMS
logos/4991.png,INTENSE
logos/79922.jpg,MORTUARIO
logos/2151.jpg,ANTROPOFAGUS
logos/33449.jpg,SERMONT
logos/9263.jpg,FLAGELADOR
logos/34344.jpg,SPIRITS BREEZE
logos/3552.jpg,THUS DEFILED
logos/44598.jpg,BAAL
logos/35034.png,DESOLATE
logos/87100.jpg,OCTOBER FALLS
logos/52431.jpg,BESTIALIZED
logos/14084.jpg,NECROPHILE
logos/1957.jpg,KILLING ADDICTION
logos/38408.png,NIGHTBRINGER
logos/347.jpg,SECT OF EXECRATION
logos/47484.jpg,PANYCHIDA
logos/5953.jpg,PATRICK RONDAT
logos/4375.jpg,PLASMA
logos/5222.jpg,SKEPTICISM
logos/3221.jpg,BROKEN HOPE
logos/36355.png,IMPERIUM DEKADENZ
logos/1450.jpg,HITTMAN
logos/5396.jpg,INSANITY REIGNS SUPREME
logos/122133.jpg,NOUMENO
logos/17634.jpg,MESSENGER
logos/756.gif,OSTROGOTH
logos/15297.jpg,BLOODLINE
logos/91133.jpg,VISCERAL CARNAGE
logos/33148.jpg,LINGCHI
logos/46617.png,MIDNIGHT
logos/142.jpg,HELSTAR
logos/112620.jpg,BLINDADO
logos/11090.jpg,BARAD DUR
logos/702.jpg,KALMAH
logos/75285.jpg,ATLANTEAN KODEX
logos/67621.jpg,IMPERIO NOCTURNO
logos/30152.png,WAR FOR WAR
logos/31457.jpg,VELOCET
logos/15600.jpg,ISTAPP
logos/73799.jpg,LIKLUKT
logos/7854.jpg,ASTIMI
logos/68571.jpg,SEPTRION
logos/76948.gif,BRAVERIDE
logos/22106.png,SCARAB
logos/2039.jpg,CONCERTO MOON
logos/13072.jpg,SOTURNUS
logos/1764.jpg,TALON
logos/28494.jpg,ARADIA
logos/21775.jpg,GRIND INC
logos/102350.jpg,EXCREMENT
logos/38179.jpg,SAM KAZEROONI
logos/20025.jpg,SLEEPING VILLAGE
logos/48609.gif,VENEREAL MESSIAH
logos/40069.jpg,NIHILISTIKRYPT
logos/20989.jpg,VAMPIRE MOOOSE
logos/44494.png,GOROD
logos/28155.gif,SARPANITUM
logos/4748.gif,AXENSTAR
logos/1720.jpg,SHAMAN
logos/71207.jpg,MOONLOOP
logos/105280.png,ATTERO
logos/98151.jpg,JOHN MACALUSO UNION RADIO
logos/128648.jpg,MEDOUSA
logos/58059.jpg,STONEDIRT
logos/343.jpg,SANCTUARY
logos/51864.jpg,ARACHNID
logos/9375.jpg,BELICA
logos/76845.gif,CONTROL HUMAN DELETE
logos/20135.jpg,WILDES HEER
logos/73973.jpg,VIZIR
logos/123631.jpg,CRUCIFYRE
logos/5389.jpg,IMPERIOUS MALEVOLENCE
logos/39034.jpg,CANCERBERO
logos/64675.jpg,KENOMA
logos/7746.jpg,SORGHEGARD
logos/87541.jpg,FACING THE SWARM THOUGHT
logos/71840.jpg,DEUS INVICTUS
logos/122813.jpg,MOURNERS LAMENT
logos/24453.jpg,THRUDVANGAR
logos/53818.jpg,CROWHAVEN
logos/16437.jpg,RIVERSIDE
logos/984.jpg,MANTICORA
logos/2843.jpg,SALACIOUS GODS
logos/70695.jpg,GEXEROTT
logos/16011.jpg,EYECONOCLAST
logos/5980.jpg,CORAM LETHE
logos/4278.jpg,DEVILRY
logos/30963.jpg,ORNE
logos/6956.jpg,CRIMSON MASSACRE
logos/26428.jpg,MASSIVE ASSAULT
logos/28044.jpg,HELLGOAT
logos/3348.jpg,ADUMUS
logos/34013.jpg,TORBEN ENEVOLDSEN
logos/87034.jpg,BURDEN OF LIFE
logos/106823.jpg,NATIONAL SUICIDE
logos/39981.jpg,SOLA SVARTNAR
logos/1394.jpg,VISION DIVINE
logos/11623.jpg,REQUIEM
logos/2753.jpg,HEIMDALL
logos/49642.jpg,SKOGEN
logos/126369.jpg,TRANENDAL
logos/93043.jpg,MOLOTOV SOLUTION
logos/9962.jpg,ATHANATOR
logos/11449.jpg,MIRZADEH
logos/15370.jpg,ATTAXE
logos/11439.jpg,MALIGNANCE
logos/3770.gif,NORTHWINDS
logos/14662.jpg,INFERNAL ANGELS
logos/8278.jpg,DIMENSION FH
logos/24349.jpg,NEUROPATHIA
logos/67636.jpg,KRIEGSGOTT
logos/57802.jpg,NECROPSIS
logos/66761.jpg,HEADCRASHER
logos/12739.jpg,COBALT
logos/46483.png,REX MUNDI
logos/121188.jpg,NIMPHAION
logos/124800.jpg,MECALIMB
logos/17616.jpg,MORDHELL
logos/108756.jpg,SCYTHE
logos/1464.jpg,JAGUAR
logos/66202.gif,REPULSIVE DISSECTION
logos/38444.jpg,EPYDEMYC
logos/2031.gif,HUMAN FORTRESS
logos/56384.jpg,IRATE ARCHITECT
logos/21833.jpg,MORBUS
logos/5892.jpg,EVOHE
logos/1606.jpg,PYRACANDA
logos/86445.jpg,COMMANDO
logos/14523.png,VOIDD
logos/55436.jpg,CADAVEROUS INCARNATE
logos/115145.jpg,DECAYING PURITY
logos/9245.jpg,MANDRAGORA
logos/22197.jpg,STARGATE
logos/94062.jpg,SATANIZE
logos/91523.jpg,THE SENSELESS
logos/61203.jpg,SAGROS
logos/109616.jpg,CALL OF CHARON
logos/78554.jpg,DIADEMA
logos/21932.gif,OCONNOR
logos/5859.jpg,TORTURER
logos/26148.jpg,KARL SANDERS
logos/7675.jpg,ENTHRAL
logos/101074.jpg,THE LEAD
logos/16697.jpg,GOLL
logos/98439.gif,ZAR
logos/58722.jpg,FAETHON
logos/1092.jpg,JOYLESS
logos/37348.jpg,EXCALIBUR
logos/34110.jpg,FETAL DECAY
logos/42946.jpg,BLUSTERY CAVEAT
logos/2524.jpg,WITCHBLADE
logos/11472.jpg,KAYO DOT
logos/9965.jpg,CALVARIA
logos/2988.jpg,ENGORGED
logos/7871.jpg,STRANA OFFICINA
logos/9241.jpg,MISTWEAVER
logos/26962.png,AZMAVETH
logos/22912.jpg,EXTERMINANCE
logos/2216.jpg,DEFILED
logos/128.png,VENOM
logos/52212.jpg,SPIDER KICKERS
logos/3540.jpg,SATURNUS
logos/42250.jpg,PUTRID RESURRECTION
logos/77203.jpg,MADAM X
logos/48767.jpg,THE ETERNAL PAIN
logos/56757.jpg,KRV
logos/12359.jpg,BOMBARDER
logos/5906.jpg,SORCERER
logos/82921.jpg,MORDAZ
logos/10658.jpg,AVULSION
logos/71078.jpg,ATROCIA
logos/8132.jpg,HABORYM
logos/18775.jpg,CRONOS
logos/5242.jpg,EVIL
logos/14079.jpg,BARBAROS
logos/82444.jpg,THIS ENDING
logos/87.jpg,WAYLANDER
logos/66394.jpg,STRYCTNYNE
logos/15115.jpg,DEATHRUNE
logos/124784.jpg,DAVID READMAN
logos/125732.gif,MEDEIA
logos/4156.jpg,SKYLINER
logos/38072.jpg,CINIS
logos/33513.jpg,ARGOS
logos/18489.jpg,INFINITY
logos/258.png,KRABATHOR
logos/123801.png,LOS INDIOS
logos/25302.jpg,RELLIK
logos/16186.jpg,PUTREFY
logos/19573.jpg,ANKRISMAH
logos/78433.jpg,ROADSIDE BURIAL
logos/28254.jpg,POST LIFE DISORDER
logos/3583.jpg,IMPIETY
logos/50893.jpg,CEASE OF BREEDING
logos/90369.jpeg,WINTARNAHT
logos/17088.jpg,URSKUMUG
logos/14643.jpg,BRIARGH
logos/66938.jpg,VON BRANDEN
logos/32048.gif,PERTNESS
logos/6178.jpg,STIGMATIC CHORUS
logos/1256.jpg,COFFIN TEXTS
logos/84655.png,DYSTOPIA
logos/121134.jpg,PAGAN THRONE
logos/20580.jpg,SQUAD
logos/27665.png,ABSENTIA LUNAE
logos/9217.jpg,ANABANTA
logos/17053.jpg,NYSEIUS
logos/3300.gif,CHRIST DENIED
logos/30564.jpg,DEFEAT
logos/6310.png,BEHEXEN
logos/13283.png,DETEST
logos/123313.jpg,KNOKKELKLANG
logos/35777.png,APRIL MORNING
logos/11012.png,FILII NIGRANTIUM INFERNALIUM
logos/6172.jpg,GUNFIRE
logos/53047.jpg,DAWNRIDER
logos/51033.jpg,EMPHERIS
logos/17232.jpg,EXCALION
logos/31571.jpg,SARCOMA
logos/22758.gif,AGNOSIA
logos/58200.jpg,WINGS OF WAR
logos/86057.jpg,GRAVITON
logos/51951.jpg,BOSQUE
logos/102181.jpg,GRAVEMOON
logos/555.jpg,KRUGER
logos/15042.jpg,MYRKWID
logos/100645.png,EPITAPH
logos/2362.jpg,DUKE
logos/104602.jpg,HOLOCAUST
logos/68353.jpg,GROND
logos/14438.gif,ITHDABQUTH QLIPHOTH
logos/10669.jpg,INNER HELVETE
logos/17823.jpg,CROWN OF WORMS
logos/21250.jpg,OBTRUNCATION
logos/36201.jpg,MONARCH
logos/53362.jpg,TAIFA
logos/2562.jpg,LYCANTHIA
logos/4009.jpg,HYADES
logos/37670.gif,GJALLARHORN
logos/29198.png,LOSS
logos/111438.jpg,ELEKTRADRIVE
logos/12249.jpg,EARTHRIDE
logos/7340.jpg,SELBSTMORD
logos/13051.jpg,CLAWN
logos/112229.png,BLASART
logos/33287.gif,STINKING LIZAVETA
logos/13601.jpg,WITCHES SABBATH
logos/1613.jpg,STILLBORN
logos/38552.png,PACTUM
logos/14187.jpg,MEDIEVIL
logos/60988.jpg,DIVINE PUSTULENCE
logos/78522.jpg,E D I E H
logos/115663.jpg,MACROFAGO
logos/1355.jpg,DYSRHYTHMIA
logos/81971.jpg,WINTERS
logos/17280.jpg,UMBRACULUM FUNEBRIS
logos/19907.jpg,MORD
logos/9338.jpg,HUMAN MASTICATION
logos/61119.jpg,REXOR
logos/5804.png,ONKEL TOM ANGELRIPPER
logos/53071.jpg,DEVILISH IMPRESSIONS
logos/6857.jpg,HEGEMON
logos/15252.png,HOLDER
logos/25779.jpg,MUSSORGSKI
logos/108984.gif,INSULTOR
logos/8624.jpg,BAKED BOMB
logos/33309.jpg,TEARS OF MARTYR
logos/5487.jpg,FINNUGOR
logos/88584.jpg,IGNIVOMOUS
logos/7001.jpg,HELLOISE
logos/1321.jpg,F K U
logos/33950.jpg,PRESIDENT EVIL
logos/43474.jpg,GOREPOFLESH
logos/6990.jpg,CLAYMORE
logos/5661.jpg,SOLUTION
logos/7485.jpg,WILL O WISP
logos/14327.jpg,MAGIC KINGDOM
logos/15555.gif,MONUMENTUM
logos/7697.png,TOTENMOND
logos/11721.jpg,PERDITION HEARSE
logos/20905.jpg,UTUK XUL
logos/117824.jpg,GORE SUFFERING
logos/116500.jpg,GNOMA
logos/18699.jpg,ANOTHER LIFE
logos/29836.png,MEGATON
logos/454.jpg,HOUWITSER
logos/98248.jpg,EDGE OF FOREVER
logos/20398.jpg,UNHOLY FLAMES
logos/9431.gif,MENTAL DEMISE
logos/2441.jpg,CARNAL DIAFRAGMA
logos/120125.jpg,BISON
logos/119585.jpg,KRAKEN DUUMVIRATE
logos/15325.jpg,WILL OF THE ANCIENTS
logos/29195.jpg,CELLADOR
logos/64159.jpg,MENTAL APRAXIA
logos/26688.png,EDEN WEINT IM GRAB
logos/14512.jpg,KHALLICE
logos/2282.jpg,THUNDERSTONE
logos/33985.jpg,SINISTHRA
logos/1896.jpg,TYSONDOG
logos/2727.gif,NIGHTMARE
logos/6378.jpg,ARMORY
logos/116957.jpg,SAINT DEAMON
logos/27421.jpg,BOOK OF REFLECTIONS
logos/20558.jpg,BLAKAGIR
logos/2443.png,LAKE OF TEARS
logos/17587.png,DARKMOON WARRIOR
logos/64142.jpg,WAXEN
logos/4232.jpg,XIBALBA ITZAES
logos/70034.jpg,WINTERS VERGE
logos/5218.jpg,NECROMASS
logos/108941.jpg,BAPHOMENUM
logos/88840.jpg,FREITOD
logos/988.jpg,CLANDESTINE BLAZE
logos/1618.jpg,SKYLARK
logos/412.jpg,AGATHODAIMON
logos/25197.jpg,HORN OF VALERE
logos/26385.jpg,DISCHARGE
logos/4829.jpg,UNGOD
logos/107770.jpg,ANGREPP
logos/759.jpg,WOLF
logos/112866.gif,INVIDIOSUS
logos/20884.jpg,ORATEGOD
logos/2832.jpg,MESSIAHS KISS
logos/125205.jpg,BLIND SECRECY
logos/2547.gif,ELIXIR
logos/12527.jpg,LUBRICANT
logos/73216.jpg,DESECRATE
logos/118444.jpg,OIL CARTER
logos/61583.jpg,UZIAS
logos/115838.jpg,THYRIEN
logos/105134.jpg,OMISION
logos/15473.jpg,FIREBALL MINISTRY
logos/5225.gif,OLEMUS
logos/21348.jpg,KALTETOD
logos/39734.jpg,DRAKHER
logos/105590.jpg,TRAGEDIENS TRONE
logos/9746.jpg,HEULEND HORN
logos/123774.png,GOATSIGNAL
logos/23712.jpg,NECRONOMICON BEAST
logos/86686.jpg,ANDRAMELECH
logos/10001.jpg,JACK THE RIPPER
logos/103709.jpg,DE PROFUNDIS
logos/90051.jpg,VOLUNTARIA
logos/80193.png,MIDWYNTER
logos/7722.jpg,NORTT
logos/16965.jpg,VITALIJ KUPRIJ
logos/58006.jpg,HOLOCAUST
logos/14562.jpg,EXSECROR VECORDIA
logos/3370.gif,PAGANIZER
logos/1282.png,ABIGAIL
logos/95226.jpg,CYPHER SEER
logos/78752.jpg,APOSTLE OF SOLITUDE
logos/15857.jpg,ADOR DORATH
logos/41547.jpg,VIOLATE
logos/5708.jpg,CEREMONIAL CASTINGS
logos/37568.jpg,HELLDRUNK
logos/19701.jpg,ALCEST
logos/27891.gif,NARSAMUM
logos/2435.jpg,CICATRIX
logos/6227.jpg,RECUEIL MORBIDE
logos/1234.jpg,OSSIAN
logos/25884.jpg,BLIZZARD
logos/100422.png,R U S T
logos/109227.jpg,BATTALION
logos/12322.jpg,WAR
logos/7408.jpg,SAVAGE THRUST
logos/8301.jpg,HARKONIN
logos/93741.jpg,NEBELKRAHE
logos/1286.gif,THE ACCUSED
logos/6518.jpg,EMPIRE
logos/900.jpg,RAGE
logos/65307.jpg,MASOCHIST
logos/30970.jpg,HAMKA
logos/63316.jpg,SAD
logos/17980.gif,SCORNGRAIN
logos/16817.jpg,LUA NEGRA
logos/52016.png,MISTUR
logos/7921.jpg,BRAIN DEAD
logos/1511.jpg,POVERTYS NO CRIME
logos/52135.jpg,SIN OF GOD
logos/437.jpg,OBLIVEON
logos/12481.jpg,UGRA KARMA
logos/19930.gif,FAITH
logos/8785.jpg,STORMRIDER
logos/84741.jpeg,BLOODTHIRSTY
logos/87698.jpg,ENTHROPE
logos/102966.jpg,UNCONSECRATED
logos/75223.jpg,THRONUM VRONDOR
logos/85536.png,RIXILER
logos/48614.jpg,REANIMATOR
logos/86294.gif,CONTINUUM
logos/11867.jpg,KING
logos/109595.jpg,UMORAL
logos/48030.gif,APOSTATE
logos/13213.jpg,PRION
logos/95215.jpg,DEATHCULT
logos/1129.jpg,RAVEN
logos/13228.jpg,LOU CYFER
logos/3742.jpg,PSICORRAGIA
logos/5385.gif,SUMMON
logos/60243.jpg,VITAM ET MORTEM
logos/37378.jpg,DESERT
logos/117318.jpg,DIE ENTWEIHUNG
logos/3668.jpg,END MY SORROW
logos/120757.jpg,DISSEKTOR
logos/90881.jpg,DEUS OTIOSUS
logos/18930.jpg,WINTERHORDE
logos/75865.gif,EMBERS
logos/9859.jpg,MORTAGE
logos/32408.png,EMBALMED
logos/7031.jpg,VEMOD
logos/8351.jpg,MIRKVID
logos/77308.jpg,URLOG
logos/45462.jpg,AXUSS
logos/106788.jpg,WARWULF
logos/5860.png,UNDERCROFT
logos/20768.jpg,ULTOR
logos/59377.gif,THE SATANS SCOURGE
logos/36564.png,NORDGLANZ
logos/5567.jpg,DOMINUS XUL
logos/1067.png,SIX FEET UNDER
logos/53290.gif,THE VERY END
logos/34104.gif,INNOMINANDUM
logos/83003.jpg,HUNTERS MOON
logos/456.jpg,RUNEMAGICK
logos/1249.jpg,FREDRIK THORDENDALS SPECIAL DEFECTS
logos/4244.gif,WORSHIP
logos/2388.jpg,INJECTED SUFFERAGE
logos/37164.jpg,THE LIQUESCENT HORROR
logos/127044.gif,EDENS WAY
logos/2336.jpg,CELESTIAL SEASON
logos/30945.jpg,MISANTROPICAL PAINFOREST
logos/6372.jpg,WARFARE
logos/1381.jpg,MR BUNGLE
logos/53336.jpg,MICTLAN
logos/18938.jpg,WITCHCRAFT
logos/535.jpg,TANKARD
logos/45053.jpg,EPITAPHIUM
logos/16231.gif,ARKANGEL
logos/31277.jpg,IVORY
logos/104653.jpg,CURSED RUIN
logos/1952.jpg,BELPHEGOR
logos/2186.jpg,BIRDFLESH
logos/14195.jpg,VELD
logos/32599.jpg,AD ASTRA
logos/42461.gif,SORGNATT
logos/95565.jpg,HEEL
logos/64967.jpg,KARTIKEYA
logos/14216.jpg,UNBLESSED
logos/102478.jpg,ELAN
logos/7565.jpg,BLOKE
logos/60204.jpg,RED CIRCUIT
logos/12613.png,SWALLOW THE SUN
logos/2549.gif,ENCHANTMENT
logos/6472.jpg,THORNAFIRE
logos/2185.jpg,DISGORGE
logos/108648.jpg,INCINERATION
logos/1713.jpg,VELVET VIPER
logos/20456.jpg,GONFANON
logos/6600.jpg,MITHRAS
logos/30091.gif,DELTA
logos/85158.jpg,THE PROPHECY
logos/21041.png,RUINS
logos/7171.jpg,AZARATH
logos/18883.jpg,ABUTRE
logos/42612.jpg,VIOLENCIA
logos/15327.jpg,SVARTR STRIJD
logos/113436.jpg,HIDEOUS DIVINITY
logos/10568.jpg,ETANISIS
logos/4417.jpg,HIDEOUS MANGLEUS
logos/80788.jpg,TOTALSELFHATRED
logos/28520.jpg,SADO SATHANAS
logos/16095.jpg,DOKKEN
logos/8809.jpg,WOSLOM
logos/565.jpg,CUSTARD
logos/30403.jpg,GOATMOON
logos/116548.jpg,POSTHUM
logos/15963.png,KALOPSIA
logos/36825.jpg,MORBIUS
logos/81259.jpg,PROFANE PRAYER
logos/40706.png,STILLBIRTH
logos/33075.jpg,RECRUCIDE
logos/15913.png,CREPTUM
logos/94540.jpg,COMANDO DE EXTERMINIO
logos/62722.jpg,TAAK
logos/7173.jpg,FRAGILEHOLLOW
logos/9864.jpg,THE STONE
logos/23202.jpg,OBSTRUCTION
logos/46016.jpg,LENHADOR
logos/28565.jpg,MELEJ
logos/16532.jpg,SEPULCHRAL
logos/13977.jpg,CARNAL DECAY
logos/54111.gif,GOREALITY
logos/22172.jpg,HORNS
logos/13719.jpg,KADAVERFICKER
logos/61553.jpg,OPERA MAGNA
logos/28659.jpg,OPVS LEVIATHAN
logos/30436.gif,RIGOR SARDONICOUS
logos/14.png,CARCASS
logos/119922.png,BURIAL
logos/777.jpg,NOCTUARY
logos/76128.jpg,VANDROYA
logos/51697.jpg,LETEO
logos/10401.gif,ERESHKIGAL
logos/83081.jpg,OSHIEGO
logos/2420.jpg,GOD MACABRE
logos/15908.jpg,ORAKLE
logos/60891.jpg,AGLAOMORPHA
logos/35631.jpg,WARBLOOD
logos/9562.png,LEVIATHAN
logos/1657.png,SKID ROW
logos/12125.gif,JOTUNHEIM
logos/129965.jpg,HELLBUTCHER
logos/5165.gif,MINDFLAIR
logos/26981.jpg,KRATER
logos/53671.jpg,PACTA DEMONEAROUM
logos/5824.jpg,DRAUGNIM
logos/103863.png,LILYUM
logos/15728.jpg,BANNERWAR
logos/64687.jpg,MASTERY
logos/44276.jpg,GARDEN OF EDEN
logos/40147.jpg,EROICA
logos/35429.jpg,BELIAR
logos/9903.jpg,NARTVIND
logos/4297.jpg,MORBOSIDAD
logos/27728.gif,AUTUMNS END
logos/27044.gif,BESTYMATOR
logos/36859.jpg,BRIEF RESPITE
logos/1121.jpg,WIGRID
logos/3998.jpg,ARUM
logos/465.gif,SALEM
logos/70123.jpg,MALMORT
logos/5716.png,DECEM MALEFICIUM
logos/62783.jpg,MODUS DELICTI
logos/19371.jpg,FRAGILE VASTNESS
logos/39230.jpg,KHORS
logos/17078.jpg,CADAVERIC CREMATORIUM
logos/16537.gif,BRALALALALA
logos/3441.jpg,AS SAHAR
logos/9323.jpg,DEMONSEED
logos/19547.jpg,CONSECRATOR
logos/4978.jpg,AGAMENDON
logos/3213.jpg,SOLSTAFIR
logos/538.png,ANGRA
logos/33761.jpg,MAHAVATAR
logos/66809.jpg,MARE
logos/98689.jpg,PHLEFONYAAR
logos/24387.jpg,EMBOLISM
logos/58056.jpg,INFAUST
logos/8991.jpg,EMPYRIA
logos/21065.jpg,TRAUMATIC VOYAGE
logos/30998.jpg,FOLKEARTH
logos/60709.jpg,SOULSKINNER
logos/4478.jpg,ANTIGAMA
logos/13713.jpg,HUMANICIDE
logos/19948.jpg,NOCTURNAL DEPRESSION
logos/14693.jpg,THE FUCKING CHAMPS
logos/1378.gif,TULUS
logos/1146.jpg,FERMENTO
logos/6526.png,IZEGRIM
logos/73781.png,SAMCHUNG
logos/3381.jpg,CADAVEROUS CONDITION
logos/2280.jpg,HORIZONS END
logos/462.jpeg,SACRIFICE
logos/6191.jpg,FLESHPRESS
logos/58913.gif,FIMBULTYR
logos/16592.jpg,DREAMLORE
logos/10243.jpg,SNOWBLIND
logos/57521.jpg,ANGELGOAT
logos/78716.jpg,WELICORUSS
logos/9538.jpg,MJOLNIR
logos/79823.jpg,THE SPEKTRUM
logos/28021.jpg,SYPER FORCE
logos/10230.jpg,SCARS
logos/22842.jpg,FORCE MAJEURE
logos/3600.jpg,INFERNAL DOMINION
logos/6905.jpg,ODAL
logos/1884.jpg,KALAPACS
logos/2561.jpg,AUTUMNAL
logos/13991.jpg,ELUVEITIE
logos/52912.jpg,ULCER
logos/14687.jpg,GOD
logos/29434.png,DECIMATION
logos/3761.jpg,FINAL CRY
logos/19740.jpg,ELECTRO QUARTERSTAFF
logos/31438.jpg,BRAINWASH
logos/15892.gif,ALASTOR
logos/23340.gif,INSAINTFICATION
logos/6980.jpg,FROZEN TEARS
logos/12779.png,PERSEFONE
logos/18098.jpg,SCORNAGE
logos/63803.jpg,SVARTGREN
